lien,Emmanuel Macron,Marine Le Pen
https://www.journaldunet.com/management/ville/villeneuve-en-retz/ville-44021,56.09,43.91
https://www.journaldunet.com/management/ville/gabian/ville-34109,30.58,69.42
https://www.journaldunet.com/management/ville/coudres/ville-27177,42.47,57.53
https://www.journaldunet.com/management/ville/saint-gein/ville-40259,51.56,48.44
https://www.journaldunet.com/management/ville/labastide-rouairoux/ville-81115,46.67,53.33
https://www.journaldunet.com/management/ville/bouriege/ville-11045,37.7,62.3
https://www.journaldunet.com/management/ville/becquigny/ville-80074,24.68,75.32
https://www.journaldunet.com/management/ville/sauveterre-de-rouergue/ville-12262,59.68,40.32
https://www.journaldunet.com/management/ville/la-haute-maison/ville-77225,46.43,53.57
https://www.journaldunet.com/management/ville/saint-sauveur-en-diois/ville-26328,75.76,24.24
https://www.journaldunet.com/management/ville/beyssac/ville-19024,60.14,39.86
https://www.journaldunet.com/management/ville/perrusse/ville-52385,56.52,43.48
https://www.journaldunet.com/management/ville/les-ternes/ville-15235,45.13,54.87
https://www.journaldunet.com/management/ville/bordes-uchentein/ville-09062,62.5,37.5
https://www.journaldunet.com/management/ville/mazeres/ville-33279,54.96,45.04
https://www.journaldunet.com/management/ville/montmedy/ville-55351,45.68,54.32
https://www.journaldunet.com/management/ville/benest/ville-16038,61.35,38.65
https://www.journaldunet.com/management/ville/bernouil/ville-89038,57.81,42.19
https://www.journaldunet.com/management/ville/saint-maurice-navacelles/ville-34277,57.02,42.98
https://www.journaldunet.com/management/ville/fontienne/ville-04087,53.33,46.67
https://www.journaldunet.com/management/ville/epannes/ville-79112,60.75,39.25
https://www.journaldunet.com/management/ville/cantin/ville-59126,39.98,60.02
https://www.journaldunet.com/management/ville/houecourt/ville-88241,32.26,67.74
https://www.journaldunet.com/management/ville/montigny-les-cormeilles/ville-95424,68.58,31.42
https://www.journaldunet.com/management/ville/gommerville/ville-76303,52.04,47.96
https://www.journaldunet.com/management/ville/plenee-jugon/ville-22185,60.0,40.0
https://www.journaldunet.com/management/ville/megevette/ville-74174,42.34,57.66
https://www.journaldunet.com/management/ville/petersbach/ville-67370,41.37,58.63
https://www.journaldunet.com/management/ville/biganos/ville-33051,46.82,53.18
https://www.journaldunet.com/management/ville/itterswiller/ville-67227,75.16,24.84
https://www.journaldunet.com/management/ville/barret/ville-16030,51.89,48.11
https://www.journaldunet.com/management/ville/chatelperron/ville-03067,47.92,52.08
https://www.journaldunet.com/management/ville/vavray-le-petit/ville-51602,32.43,67.57
https://www.journaldunet.com/management/ville/merleac/ville-22149,66.8,33.2
https://www.journaldunet.com/management/ville/ereac/ville-22053,51.3,48.7
https://www.journaldunet.com/management/ville/boismorand/ville-45036,48.56,51.44
https://www.journaldunet.com/management/ville/richeville/ville-27490,32.64,67.36
https://www.journaldunet.com/management/ville/saint-euphraise-et-clairizet/ville-51479,51.43,48.57
https://www.journaldunet.com/management/ville/morgemoulin/ville-55357,16.0,84.0
https://www.journaldunet.com/management/ville/mudaison/ville-34176,50.93,49.07
https://www.journaldunet.com/management/ville/servigny-les-raville/ville-57648,44.25,55.75
https://www.journaldunet.com/management/ville/euvezin/ville-54187,29.82,70.18
https://www.journaldunet.com/management/ville/juncalas/ville-65237,54.46,45.54
https://www.journaldunet.com/management/ville/la-tretoire/ville-77472,40.97,59.03
https://www.journaldunet.com/management/ville/rimont/ville-09246,53.76,46.24
https://www.journaldunet.com/management/ville/allainville/ville-78009,47.02,52.98
https://www.journaldunet.com/management/ville/medillac/ville-16215,39.53,60.47
https://www.journaldunet.com/management/ville/nuille-sur-vicoin/ville-53168,63.81,36.19
https://www.journaldunet.com/management/ville/insviller/ville-57347,43.69,56.31
https://www.journaldunet.com/management/ville/sainte-croix-volvestre/ville-09257,56.02,43.98
https://www.journaldunet.com/management/ville/cancon/ville-47048,44.2,55.8
https://www.journaldunet.com/management/ville/alos/ville-09008,54.32,45.68
https://www.journaldunet.com/management/ville/saint-bouize/ville-18200,49.7,50.3
https://www.journaldunet.com/management/ville/villers-les-moivrons/ville-54577,45.68,54.32
https://www.journaldunet.com/management/ville/tregonneau/ville-22358,55.79,44.21
https://www.journaldunet.com/management/ville/villars-colmars/ville-04240,35.2,64.8
https://www.journaldunet.com/management/ville/saint-helen/ville-22299,56.21,43.79
https://www.journaldunet.com/management/ville/sainte-christine/ville-63329,73.12,26.88
https://www.journaldunet.com/management/ville/magny-les-aubigny/ville-21366,40.15,59.85
https://www.journaldunet.com/management/ville/laferte-sur-aube/ville-52258,32.56,67.44
https://www.journaldunet.com/management/ville/kilstett/ville-67237,61.77,38.23
https://www.journaldunet.com/management/ville/dambron/ville-28121,48.08,51.92
https://www.journaldunet.com/management/ville/le-chillou/ville-79089,35.96,64.04
https://www.journaldunet.com/management/ville/frethun/ville-62360,43.25,56.75
https://www.journaldunet.com/management/ville/palavas-les-flots/ville-34192,43.63,56.37
https://www.journaldunet.com/management/ville/chasselas/ville-71108,63.64,36.36
https://www.journaldunet.com/management/ville/saint-broingt-les-fosses/ville-52446,30.43,69.57
https://www.journaldunet.com/management/ville/saint-berain/ville-43171,46.03,53.97
https://www.journaldunet.com/management/ville/bologne/ville-52058,45.02,54.98
https://www.journaldunet.com/management/ville/vannes-le-chatel/ville-54548,47.48,52.52
https://www.journaldunet.com/management/ville/saulxures-les-nancy/ville-54495,59.42,40.58
https://www.journaldunet.com/management/ville/rix/ville-58222,44.86,55.14
https://www.journaldunet.com/management/ville/brunehamel/ville-02126,34.09,65.91
https://www.journaldunet.com/management/ville/monceaux-l-abbaye/ville-60407,35.17,64.83
https://www.journaldunet.com/management/ville/conde-sur-ifs/ville-14173,42.61,57.39
https://www.journaldunet.com/management/ville/saint-etienne-d-albagnan/ville-34250,43.79,56.21
https://www.journaldunet.com/management/ville/plouvien/ville-29209,62.72,37.28
https://www.journaldunet.com/management/ville/berlancourt/ville-60062,36.9,63.1
https://www.journaldunet.com/management/ville/monetay-sur-allier/ville-03176,52.2,47.8
https://www.journaldunet.com/management/ville/larrau/ville-64316,68.57,31.43
https://www.journaldunet.com/management/ville/fursac/ville-23192,57.29,42.71
https://www.journaldunet.com/management/ville/beaumont-en-argonne/ville-08055,25.25,74.75
https://www.journaldunet.com/management/ville/venouse/ville-89437,46.23,53.77
https://www.journaldunet.com/management/ville/lachapelle-sous-chaux/ville-90057,50.59,49.41
https://www.journaldunet.com/management/ville/villers-bouton/ville-70560,44.55,55.45
https://www.journaldunet.com/management/ville/pire-chance/ville-35220,65.92,34.08
https://www.journaldunet.com/management/ville/ile-de-batz/ville-29082,71.92,28.08
https://www.journaldunet.com/management/ville/tanconville/ville-54512,50.7,49.3
https://www.journaldunet.com/management/ville/merry-sur-yonne/ville-89253,53.1,46.9
https://www.journaldunet.com/management/ville/carvin/ville-62215,41.87,58.13
https://www.journaldunet.com/management/ville/ruesnes/ville-59518,49.42,50.58
https://www.journaldunet.com/management/ville/les-choux/ville-45096,42.61,57.39
https://www.journaldunet.com/management/ville/la-baconniere/ville-53015,61.35,38.65
https://www.journaldunet.com/management/ville/lagny/ville-60340,40.14,59.86
https://www.journaldunet.com/management/ville/tournan-en-brie/ville-77470,59.13,40.87
https://www.journaldunet.com/management/ville/les-molieres/ville-91411,78.01,21.99
https://www.journaldunet.com/management/ville/ergersheim/ville-67127,61.45,38.55
https://www.journaldunet.com/management/ville/languevoisin-quiquery/ville-80465,40.16,59.84
https://www.journaldunet.com/management/ville/hauts-de-bienne/ville-39368,56.05,43.95
https://www.journaldunet.com/management/ville/nalzen/ville-09215,49.45,50.55
https://www.journaldunet.com/management/ville/mailly/ville-71271,52.63,47.37
https://www.journaldunet.com/management/ville/villiers-le-bois/ville-10431,32.08,67.92
https://www.journaldunet.com/management/ville/saint-laurent-en-beaumont/ville-38413,45.16,54.84
https://www.journaldunet.com/management/ville/parvillers-le-quesnoy/ville-80617,41.09,58.91
https://www.journaldunet.com/management/ville/vielverge/ville-21680,45.66,54.34
https://www.journaldunet.com/management/ville/arzembouy/ville-58014,42.86,57.14
https://www.journaldunet.com/management/ville/daubeuf-serville/ville-76213,39.38,60.62
https://www.journaldunet.com/management/ville/boussais/ville-79047,46.27,53.73
https://www.journaldunet.com/management/ville/houdain/ville-62457,35.42,64.58
https://www.journaldunet.com/management/ville/colombiers/ville-17115,51.11,48.89
https://www.journaldunet.com/management/ville/glonville/ville-54229,32.29,67.71
https://www.journaldunet.com/management/ville/saint-leger-triey/ville-21556,43.94,56.06
https://www.journaldunet.com/management/ville/sainte-catherine-de-fierbois/ville-37212,46.49,53.51
https://www.journaldunet.com/management/ville/orvault/ville-44114,78.35,21.65
https://www.journaldunet.com/management/ville/neuviller-sur-moselle/ville-54399,42.76,57.24
https://www.journaldunet.com/management/ville/saint-cyr-sous-dourdan/ville-91546,60.7,39.3
https://www.journaldunet.com/management/ville/crets-en-belledonne/ville-38439,55.3,44.7
https://www.journaldunet.com/management/ville/cormainville/ville-28108,53.08,46.92
https://www.journaldunet.com/management/ville/cesson-sevigne/ville-35051,81.06,18.94
https://www.journaldunet.com/management/ville/dommartin-la-chaussee/ville-54166,33.33,66.67
https://www.journaldunet.com/management/ville/cunlhat/ville-63132,56.87,43.13
https://www.journaldunet.com/management/ville/flers/ville-62337,47.18,52.82
https://www.journaldunet.com/management/ville/ecourt-saint-quentin/ville-62284,31.85,68.15
https://www.journaldunet.com/management/ville/lagrave/ville-81131,49.76,50.24
https://www.journaldunet.com/management/ville/chapelle-vallon/ville-10082,35.56,64.44
https://www.journaldunet.com/management/ville/tillenay/ville-21639,42.05,57.95
https://www.journaldunet.com/management/ville/caudies-de-conflent/ville-66047,66.67,33.33
https://www.journaldunet.com/management/ville/le-bourguet/ville-83020,32.14,67.86
https://www.journaldunet.com/management/ville/rignac/ville-12199,63.29,36.71
https://www.journaldunet.com/management/ville/angerville/ville-91016,44.89,55.11
https://www.journaldunet.com/management/ville/eteimbes/ville-68085,38.36,61.64
https://www.journaldunet.com/management/ville/mondement-montgivroux/ville-51374,59.09,40.91
https://www.journaldunet.com/management/ville/sabran/ville-30225,47.68,52.32
https://www.journaldunet.com/management/ville/grisolles/ville-82075,52.49,47.51
https://www.journaldunet.com/management/ville/englesqueville-en-auge/ville-14238,67.02,32.98
https://www.journaldunet.com/management/ville/nompatelize/ville-88328,43.1,56.9
https://www.journaldunet.com/management/ville/hauteville-sur-mer/ville-50231,66.6,33.4
https://www.journaldunet.com/management/ville/engayrac/ville-47087,48.45,51.55
https://www.journaldunet.com/management/ville/joncels/ville-34121,48.48,51.52
https://www.journaldunet.com/management/ville/recouvrance/ville-90083,39.47,60.53
https://www.journaldunet.com/management/ville/trappes/ville-78621,74.1,25.9
https://www.journaldunet.com/management/ville/saint-arroman/ville-32361,58.76,41.24
https://www.journaldunet.com/management/ville/goulles/ville-19086,52.08,47.92
https://www.journaldunet.com/management/ville/garderes/ville-65185,57.09,42.91
https://www.journaldunet.com/management/ville/ully-saint-georges/ville-60651,36.42,63.58
https://www.journaldunet.com/management/ville/esse/ville-16131,62.88,37.12
https://www.journaldunet.com/management/ville/licheres-sur-yonne/ville-89225,47.92,52.08
https://www.journaldunet.com/management/ville/prayssas/ville-47213,56.17,43.83
https://www.journaldunet.com/management/ville/la-bastidonne/ville-84010,55.64,44.36
https://www.journaldunet.com/management/ville/morlanne/ville-64406,60.14,39.86
https://www.journaldunet.com/management/ville/solesmes/ville-72336,60.88,39.12
https://www.journaldunet.com/management/ville/pontgibaud/ville-63285,60.0,40.0
https://www.journaldunet.com/management/ville/alleyrat/ville-23003,39.44,60.56
https://www.journaldunet.com/management/ville/vion/ville-07345,52.67,47.33
https://www.journaldunet.com/management/ville/bienvillers-au-bois/ville-62130,46.02,53.98
https://www.journaldunet.com/management/ville/clisson/ville-44043,76.88,23.12
https://www.journaldunet.com/management/ville/le-bignon-du-maine/ville-53030,64.25,35.75
https://www.journaldunet.com/management/ville/la-roche-de-rame/ville-05122,52.33,47.67
https://www.journaldunet.com/management/ville/vaunac/ville-24567,45.86,54.14
https://www.journaldunet.com/management/ville/galie/ville-31207,42.37,57.63
https://www.journaldunet.com/management/ville/saint-jean-de-boiseau/ville-44166,66.9,33.1
https://www.journaldunet.com/management/ville/bazoches-sur-hoene/ville-61029,60.72,39.28
https://www.journaldunet.com/management/ville/nance/ville-39379,48.84,51.16
https://www.journaldunet.com/management/ville/saint-pierre-les-etieux/ville-18231,39.45,60.55
https://www.journaldunet.com/management/ville/mont-saxonnex/ville-74189,52.97,47.03
https://www.journaldunet.com/management/ville/saint-gilles-des-marais/ville-61401,40.26,59.74
https://www.journaldunet.com/management/ville/tavaux-et-pontsericourt/ville-02737,36.04,63.96
https://www.journaldunet.com/management/ville/saint-pierre-langers/ville-50540,62.42,37.58
https://www.journaldunet.com/management/ville/junay/ville-89211,34.69,65.31
https://www.journaldunet.com/management/ville/saint-samson/ville-14657,59.72,40.28
https://www.journaldunet.com/management/ville/murs/ville-84085,56.97,43.03
https://www.journaldunet.com/management/ville/la-proiseliere-et-langle/ville-70425,34.38,65.63
https://www.journaldunet.com/management/ville/la-bruere-sur-loir/ville-72049,46.36,53.64
https://www.journaldunet.com/management/ville/saint-didier-de-bizonnes/ville-38380,42.01,57.99
https://www.journaldunet.com/management/ville/conde-northen/ville-57150,42.26,57.74
https://www.journaldunet.com/management/ville/pontenx-les-forges/ville-40229,50.6,49.4
https://www.journaldunet.com/management/ville/payrignac/ville-46216,61.58,38.42
https://www.journaldunet.com/management/ville/annezin/ville-62035,40.29,59.71
https://www.journaldunet.com/management/ville/courlon-sur-yonne/ville-89124,32.28,67.72
https://www.journaldunet.com/management/ville/loriges/ville-03148,30.11,69.89
https://www.journaldunet.com/management/ville/fleury/ville-60239,43.81,56.19
https://www.journaldunet.com/management/ville/moiron/ville-39334,54.05,45.95
https://www.journaldunet.com/management/ville/dampierre-le-chateau/ville-51206,47.14,52.86
https://www.journaldunet.com/management/ville/nistos/ville-65329,53.66,46.34
https://www.journaldunet.com/management/ville/leguillac-de-l-auche/ville-24236,45.85,54.15
https://www.journaldunet.com/management/ville/saint-claude-de-diray/ville-41204,54.16,45.84
https://www.journaldunet.com/management/ville/le-may-sur-evre/ville-49193,67.28,32.72
https://www.journaldunet.com/management/ville/mongausy/ville-32270,52.17,47.83
https://www.journaldunet.com/management/ville/soulaures/ville-24542,43.9,56.1
https://www.journaldunet.com/management/ville/les-etilleux/ville-28144,38.93,61.07
https://www.journaldunet.com/management/ville/chaneac/ville-07054,57.14,42.86
https://www.journaldunet.com/management/ville/lachapelle/ville-47126,41.94,58.06
https://www.journaldunet.com/management/ville/saint-pierre-du-bosguerard/ville-27595,44.8,55.2
https://www.journaldunet.com/management/ville/hecq/ville-59296,41.2,58.8
https://www.journaldunet.com/management/ville/peaugres/ville-07172,50.91,49.09
https://www.journaldunet.com/management/ville/valprivas/ville-43249,49.3,50.7
https://www.journaldunet.com/management/ville/poiseul-les-saulx/ville-21491,48.89,51.11
https://www.journaldunet.com/management/ville/villeberny/ville-21690,40.58,59.42
https://www.journaldunet.com/management/ville/contrisson/ville-55125,40.9,59.1
https://www.journaldunet.com/management/ville/gometz-la-ville/ville-91274,75.33,24.67
https://www.journaldunet.com/management/ville/grailhen/ville-65208,65.0,35.0
https://www.journaldunet.com/management/ville/lanches-saint-hilaire/ville-80466,40.0,60.0
https://www.journaldunet.com/management/ville/saint-quentin-le-verger/ville-51511,45.45,54.55
https://www.journaldunet.com/management/ville/carticasi/ville-2B068,51.52,48.48
https://www.journaldunet.com/management/ville/marigny-le-lozon/ville-50292,64.76,35.24
https://www.journaldunet.com/management/ville/perrigny-sur-armancon/ville-89296,47.89,52.11
https://www.journaldunet.com/management/ville/ferrensac/ville-47096,51.89,48.11
https://www.journaldunet.com/management/ville/sevrier/ville-74267,71.89,28.11
https://www.journaldunet.com/management/ville/bergueneuse/ville-62109,38.26,61.74
https://www.journaldunet.com/management/ville/saint-mesmin/ville-85254,63.34,36.66
https://www.journaldunet.com/management/ville/mayran/ville-12142,73.85,26.15
https://www.journaldunet.com/management/ville/benesville/ville-76077,53.61,46.39
https://www.journaldunet.com/management/ville/cuverville-sur-yeres/ville-76207,32.23,67.77
https://www.journaldunet.com/management/ville/bassillac-et-auberoche/ville-24026,49.54,50.46
https://www.journaldunet.com/management/ville/theneuil/ville-37256,53.51,46.49
https://www.journaldunet.com/management/ville/erre/ville-59203,34.44,65.56
https://www.journaldunet.com/management/ville/segur-le-chateau/ville-19254,47.62,52.38
https://www.journaldunet.com/management/ville/villeneuve-d-olmes/ville-09336,42.78,57.22
https://www.journaldunet.com/management/ville/dauzat-sur-vodable/ville-63134,36.54,63.46
https://www.journaldunet.com/management/ville/laroque/ville-34128,40.47,59.53
https://www.journaldunet.com/management/ville/gourdan-polignan/ville-31224,50.0,50.0
https://www.journaldunet.com/management/ville/ampilly-le-sec/ville-21012,45.41,54.59
https://www.journaldunet.com/management/ville/avondance/ville-62066,53.57,46.43
https://www.journaldunet.com/management/ville/caudies-de-fenouilledes/ville-66046,47.22,52.78
https://www.journaldunet.com/management/ville/apprieu/ville-38013,56.59,43.41
https://www.journaldunet.com/management/ville/saint-jean-de-barrou/ville-11345,34.87,65.13
https://www.journaldunet.com/management/ville/saint-remy/ville-88435,43.51,56.49
https://www.journaldunet.com/management/ville/cintre/ville-35080,71.65,28.35
https://www.journaldunet.com/management/ville/morizes/ville-33294,50.4,49.6
https://www.journaldunet.com/management/ville/thiery/ville-06139,67.44,32.56
https://www.journaldunet.com/management/ville/nouic/ville-87108,48.39,51.61
https://www.journaldunet.com/management/ville/biozat/ville-03030,44.92,55.08
https://www.journaldunet.com/management/ville/hilsprich/ville-57325,30.93,69.07
https://www.journaldunet.com/management/ville/schweighouse-sur-moder/ville-67458,50.71,49.29
https://www.journaldunet.com/management/ville/volmerange-les-boulay/ville-57730,54.51,45.49
https://www.journaldunet.com/management/ville/montferrier-sur-lez/ville-34169,72.87,27.13
https://www.journaldunet.com/management/ville/saules/ville-25535,49.61,50.39
https://www.journaldunet.com/management/ville/la-villeneuve-les-convers/ville-21695,40.74,59.26
https://www.journaldunet.com/management/ville/villeneuve/ville-12301,62.31,37.69
https://www.journaldunet.com/management/ville/malmerspach/ville-68199,40.42,59.58
https://www.journaldunet.com/management/ville/ansan/ville-32002,43.1,56.9
https://www.journaldunet.com/management/ville/lamargelle/ville-21338,47.0,53.0
https://www.journaldunet.com/management/ville/yssingeaux/ville-43268,50.28,49.72
https://www.journaldunet.com/management/ville/landiras/ville-33225,47.67,52.33
https://www.journaldunet.com/management/ville/gouaix/ville-77208,37.76,62.24
https://www.journaldunet.com/management/ville/le-perreon/ville-69151,48.43,51.57
https://www.journaldunet.com/management/ville/montfaucon/ville-25395,75.9,24.1
https://www.journaldunet.com/management/ville/han-les-juvigny/ville-55226,55.17,44.83
https://www.journaldunet.com/management/ville/bouhans/ville-71045,50.51,49.49
https://www.journaldunet.com/management/ville/chahaignes/ville-72052,53.09,46.91
https://www.journaldunet.com/management/ville/le-marin/ville-97217,40.56,59.44
https://www.journaldunet.com/management/ville/saint-christol/ville-84107,36.74,63.26
https://www.journaldunet.com/management/ville/sault/ville-84123,48.94,51.06
https://www.journaldunet.com/management/ville/landry/ville-73142,57.92,42.08
https://www.journaldunet.com/management/ville/moineville/ville-54371,43.16,56.84
https://www.journaldunet.com/management/ville/vannaire/ville-21653,55.17,44.83
https://www.journaldunet.com/management/ville/charroux/ville-03062,44.44,55.56
https://www.journaldunet.com/management/ville/largeasse/ville-79147,56.36,43.64
https://www.journaldunet.com/management/ville/reaup-lisse/ville-47221,47.91,52.09
https://www.journaldunet.com/management/ville/olizy-primat/ville-08333,39.74,60.26
https://www.journaldunet.com/management/ville/schweyen/ville-57641,51.63,48.37
https://www.journaldunet.com/management/ville/caumont/ville-02145,32.84,67.16
https://www.journaldunet.com/management/ville/jumeauville/ville-78325,57.39,42.61
https://www.journaldunet.com/management/ville/la-chapelle-gresignac/ville-24109,52.05,47.95
https://www.journaldunet.com/management/ville/lissieu/ville-69117,67.86,32.14
https://www.journaldunet.com/management/ville/montpezat/ville-32289,36.92,63.08
https://www.journaldunet.com/management/ville/marly-la-ville/ville-95371,53.74,46.26
https://www.journaldunet.com/management/ville/saint-jean-pla-de-corts/ville-66178,41.22,58.78
https://www.journaldunet.com/management/ville/sivergues/ville-84128,57.14,42.86
https://www.journaldunet.com/management/ville/vignoux-sur-barangeon/ville-18281,45.64,54.36
https://www.journaldunet.com/management/ville/gilley/ville-25271,56.86,43.14
https://www.journaldunet.com/management/ville/mehoudin/ville-61257,40.68,59.32
https://www.journaldunet.com/management/ville/terres-de-bord/ville-27412,50.68,49.32
https://www.journaldunet.com/management/ville/jeuxey/ville-88253,57.92,42.08
https://www.journaldunet.com/management/ville/vallorcine/ville-74290,82.72,17.28
https://www.journaldunet.com/management/ville/pierrefitte-sur-loire/ville-03207,39.71,60.29
https://www.journaldunet.com/management/ville/agencourt/ville-21001,53.25,46.75
https://www.journaldunet.com/management/ville/bagnols-en-foret/ville-83008,41.16,58.84
https://www.journaldunet.com/management/ville/chatonrupt-sommermont/ville-52118,27.54,72.46
https://www.journaldunet.com/management/ville/aillieres-beauvoir/ville-72002,54.3,45.7
https://www.journaldunet.com/management/ville/pailhares/ville-07170,48.95,51.05
https://www.journaldunet.com/management/ville/nerigean/ville-33303,54.87,45.13
https://www.journaldunet.com/management/ville/laburgade/ville-46140,56.0,44.0
https://www.journaldunet.com/management/ville/entraunes/ville-06056,63.29,36.71
https://www.journaldunet.com/management/ville/saint-jouvent/ville-87152,48.73,51.27
https://www.journaldunet.com/management/ville/barbizon/ville-77022,64.38,35.62
https://www.journaldunet.com/management/ville/brens/ville-01061,50.14,49.86
https://www.journaldunet.com/management/ville/collobrieres/ville-83043,51.92,48.08
https://www.journaldunet.com/management/ville/estenos/ville-31176,49.55,50.45
https://www.journaldunet.com/management/ville/watronville/ville-55579,58.06,41.94
https://www.journaldunet.com/management/ville/audes/ville-03010,45.02,54.98
https://www.journaldunet.com/management/ville/toutry/ville-21642,37.28,62.72
https://www.journaldunet.com/management/ville/mauves/ville-07152,58.71,41.29
https://www.journaldunet.com/management/ville/torderes/ville-66211,58.65,41.35
https://www.journaldunet.com/management/ville/marfaux/ville-51348,66.23,33.77
https://www.journaldunet.com/management/ville/poissy/ville-78498,75.2,24.8
https://www.journaldunet.com/management/ville/le-champ-de-la-pierre/ville-61085,75.0,25.0
https://www.journaldunet.com/management/ville/redange/ville-57565,55.84,44.16
https://www.journaldunet.com/management/ville/condat-sur-vezere/ville-24130,46.15,53.85
https://www.journaldunet.com/management/ville/luxeuil-les-bains/ville-70311,51.12,48.88
https://www.journaldunet.com/management/ville/equirre/ville-62301,49.09,50.91
https://www.journaldunet.com/management/ville/kirsch-les-sierck/ville-57364,61.25,38.75
https://www.journaldunet.com/management/ville/le-mas-de-tence/ville-43129,38.28,61.72
https://www.journaldunet.com/management/ville/saint-symphorien-sur-coise/ville-69238,55.91,44.09
https://www.journaldunet.com/management/ville/la-celle-dunoise/ville-23039,56.86,43.14
https://www.journaldunet.com/management/ville/saint-philibert/ville-56233,67.71,32.29
https://www.journaldunet.com/management/ville/le-passage/ville-38296,55.21,44.79
https://www.journaldunet.com/management/ville/thorigne-d-anjou/ville-49344,61.54,38.46
https://www.journaldunet.com/management/ville/ebreuil/ville-03107,60.0,40.0
https://www.journaldunet.com/management/ville/ronchamp/ville-70451,32.11,67.89
https://www.journaldunet.com/management/ville/fontaine-la-louvet/ville-27252,42.21,57.79
https://www.journaldunet.com/management/ville/bohain-en-vermandois/ville-02095,33.91,66.09
https://www.journaldunet.com/management/ville/lagarde/ville-65244,49.34,50.66
https://www.journaldunet.com/management/ville/virazeil/ville-47326,46.85,53.15
https://www.journaldunet.com/management/ville/la-bruguiere/ville-30056,50.86,49.14
https://www.journaldunet.com/management/ville/barbeville/ville-14040,51.02,48.98
https://www.journaldunet.com/management/ville/aubepierre-ozouer-le-repos/ville-77010,40.92,59.08
https://www.journaldunet.com/management/ville/mornas/ville-84083,36.63,63.37
https://www.journaldunet.com/management/ville/saint-antonin/ville-32359,63.27,36.73
https://www.journaldunet.com/management/ville/boursault/ville-51076,49.63,50.37
https://www.journaldunet.com/management/ville/arandas/ville-01013,33.72,66.28
https://www.journaldunet.com/management/ville/saint-philbert-sur-boissey/ville-27586,40.71,59.29
https://www.journaldunet.com/management/ville/gourgue/ville-65207,52.94,47.06
https://www.journaldunet.com/management/ville/cleyzieu/ville-01107,50.65,49.35
https://www.journaldunet.com/management/ville/hareville/ville-88231,53.23,46.77
https://www.journaldunet.com/management/ville/saint-jean-bonnefonds/ville-42237,55.87,44.13
https://www.journaldunet.com/management/ville/trimbach/ville-67494,43.32,56.68
https://www.journaldunet.com/management/ville/troarn/ville-14712,54.71,45.29
https://www.journaldunet.com/management/ville/jonquieres/ville-84056,39.55,60.45
https://www.journaldunet.com/management/ville/le-gault-soigny/ville-51264,42.91,57.09
https://www.journaldunet.com/management/ville/les-artigues-de-lussac/ville-33014,48.68,51.32
https://www.journaldunet.com/management/ville/bertry/ville-59074,34.09,65.91
https://www.journaldunet.com/management/ville/etaples/ville-62318,46.16,53.84
https://www.journaldunet.com/management/ville/tocqueville/ville-50598,45.45,54.55
https://www.journaldunet.com/management/ville/lanvallay/ville-22118,67.03,32.97
https://www.journaldunet.com/management/ville/humbligny/ville-18111,56.32,43.68
https://www.journaldunet.com/management/ville/la-chapelle-montabourlet/ville-24110,57.14,42.86
https://www.journaldunet.com/management/ville/dye/ville-89149,38.98,61.02
https://www.journaldunet.com/management/ville/breancon/ville-95102,62.81,37.19
https://www.journaldunet.com/management/ville/bernay-saint-martin/ville-17043,36.01,63.99
https://www.journaldunet.com/management/ville/saint-hippolyte/ville-33420,43.24,56.76
https://www.journaldunet.com/management/ville/miery/ville-39330,56.79,43.21
https://www.journaldunet.com/management/ville/saint-christophe-du-foc/ville-50454,49.78,50.22
https://www.journaldunet.com/management/ville/germs-sur-l-oussouet/ville-65200,62.03,37.97
https://www.journaldunet.com/management/ville/la-chatre/ville-36046,59.21,40.79
https://www.journaldunet.com/management/ville/froyelles/ville-80371,38.1,61.9
https://www.journaldunet.com/management/ville/camon/ville-09074,52.31,47.69
https://www.journaldunet.com/management/ville/lentillac-du-causse/ville-46167,63.33,36.67
https://www.journaldunet.com/management/ville/effry/ville-02275,26.95,73.05
https://www.journaldunet.com/management/ville/nuars/ville-58197,53.85,46.15
https://www.journaldunet.com/management/ville/isle-aubigny/ville-10174,33.98,66.02
https://www.journaldunet.com/management/ville/venelles/ville-13113,62.46,37.54
https://www.journaldunet.com/management/ville/ecully/ville-69081,73.52,26.48
https://www.journaldunet.com/management/ville/meyrieux-trouet/ville-73156,54.31,45.69
https://www.journaldunet.com/management/ville/revigny/ville-39458,47.45,52.55
https://www.journaldunet.com/management/ville/gere-belesten/ville-64240,54.26,45.74
https://www.journaldunet.com/management/ville/arzano/ville-29002,55.44,44.56
https://www.journaldunet.com/management/ville/luxey/ville-40167,64.07,35.93
https://www.journaldunet.com/management/ville/sainte-maure-de-peyriac/ville-47258,49.17,50.83
https://www.journaldunet.com/management/ville/acheux-en-amienois/ville-80003,43.92,56.08
https://www.journaldunet.com/management/ville/eurville-bienville/ville-52194,33.13,66.87
https://www.journaldunet.com/management/ville/lusse/ville-88276,47.27,52.73
https://www.journaldunet.com/management/ville/germefontaine/ville-25268,44.29,55.71
https://www.journaldunet.com/management/ville/orgeres-en-beauce/ville-28287,45.02,54.98
https://www.journaldunet.com/management/ville/riscle/ville-32344,54.62,45.38
https://www.journaldunet.com/management/ville/charmoy/ville-10085,41.3,58.7
https://www.journaldunet.com/management/ville/lasserre/ville-09158,55.0,45.0
